FID,id_objeto,nome,nomeabrev,geometriaaproximada,emduto,tensaoeletrica,numcircuitos,especie,posicaorelativa,operacional,situacaofisica,id_produtor,id_elementoprodutor,geom
BC250_2017_Trecho_Energia_L.165,165,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1714,"MULTILINESTRING ((-40.444736021 -15.112963451999999, -40.4447948599999 -15.112130168, -40.4448269 -15.111601500999898, -40.445724854999995 -15.1099280399999, -40.4456197449999 -15.108515629, -40.444541187 -15.105438267, -40.4429085419999 -15.103805622, -40.4415616109999 -15.102172977, -40.4418473229999 -15.101275023, -40.4427044619999 -15.100540333, -40.44866629599989 -15.096541597999899, -40.451981728 -15.0928757529999, -40.452644435 -15.091417798, -40.454154618000004 -15.087560707, -40.4563998409999 -15.0858144229999, -40.458146125000006 -15.082571323, -40.4593934709999 -15.078330347, -40.462886039999894 -15.074837778000001, -40.464881794 -15.0743388399999, -40.466628078 -15.0728420249999, -40.468873301 -15.069848394000001, -40.471617462 -15.069598925000001, -40.473255791 -15.0675197319999, -40.474112154 -15.065108479999898, -40.4736132159999 -15.064110603000001, -40.471982316 -15.0633470669999, -40.471304935 -15.062886448, -40.4710610779999 -15.0620735909999, -40.471792649 -15.060529163, -40.4731232569999 -15.059591015, -40.473251902 -15.059131761999899, -40.476107907999996 -15.055379181000001, -40.479101538 -15.0516371429999, -40.482594107000004 -15.050140327999898, -40.487334021 -15.047895105, -40.488830837 -15.04639829, -40.491325528999894 -15.040660498000001, -40.4935707509999 -15.038664744999899, -40.497312789 -15.035671114000001, -40.498310666 -15.032178546, -40.495317036 -15.026440754, -40.491574998000004 -15.0224492469999, -40.485587736999896 -15.019954555, -40.4778541919999 -15.017210394, -40.4756089689999 -15.014715701999899, -40.474611091999996 -15.012470478999898, -40.474611091999996 -15.011472602, -40.476606845999996 -15.009227379, -40.477604723 -15.007231626, -40.474112154 -15.002741179999898, -40.472777735 -14.999430959999899, -40.470686836 -14.998430965, -40.46905048 -14.998158239, -40.467141399 -14.997794604000001, -40.464686865 -14.998158239, -40.462414147999894 -14.998521873999898, -40.46095961 -14.9988855079999, -40.4588687099999 -14.9988855079999, -40.4563232679999 -14.9975218779999, -40.45459600299989 -14.9969764259999, -40.45214147 -14.996794608999899, -40.450232388 -14.994976435999899, -40.450232388 -14.992158268, -40.450686931 -14.990794638, -40.450141479 -14.988794647, -40.448141489 -14.986794657, -40.446323315 -14.9861582959999, -40.445050593999994 -14.985521935000001, -40.4430506039999 -14.9854310269999, -40.442050607999896 -14.984703757, -40.43995970899989 -14.985521935000001, -40.435959727999894 -14.987158291, -40.4341415549999 -14.987067383000001, -40.433505194 -14.986067386999899, -40.433505194 -14.98452194, -40.433050651 -14.983703761999898, -40.431505204 -14.983249219000001, -40.4302324829999 -14.983703761999898, -40.429323396 -14.984976483, -40.4268688619999 -14.986612839000001, -40.4245052369999 -14.988521921, -40.422323429 -14.988976464, -40.421687069 -14.98861283, -40.421505251 -14.987794651999899, -40.420141621 -14.986612839000001, -40.413050746 -14.9838855789999, -40.411323481000004 -14.9823401319999))"
BC250_2017_Trecho_Energia_L.166,166,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2107,"MULTILINESTRING ((-35.37342918 -6.17492437999994, -35.361564954 -6.185195104999929))"
BC250_2017_Trecho_Energia_L.167,167,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1667,"MULTILINESTRING ((-42.9934309929999 -16.569146562, -42.984751249999896 -16.5765911569999, -42.977839620999895 -16.583241922000003, -42.972586915 -16.5883345349999, -42.969560241 -16.590790139, -42.9668191019999 -16.593588385, -42.9659053889999 -16.594730526, -42.9631924949999 -16.5977154679999, -42.960252319999896 -16.601889586000002, -42.959223863000005 -16.603296585000002, -42.956996687 -16.60592351, -42.951286511000006 -16.613710748, -42.950315691 -16.614681567999998, -42.949761935 -16.6154956519999, -42.9415067369999 -16.6097402679999, -42.9375237089999 -16.606572365, -42.932786457 -16.60366514, -42.930234433 -16.6023861649999, -42.92464753 -16.599973555, -42.920839674 -16.5981422959999, -42.916771878000006 -16.595674884999898, -42.912997661000006 -16.5936461759999, -42.909590513 -16.591805559, -42.899416854 -16.59337521, -42.8887490449999 -16.595148332999898, -42.8831680659999 -16.606455629000003, -42.8776826449999 -16.617049132, -42.877645222 -16.622268403, -42.876317152 -16.6306889329999, -42.873962946999896 -16.643537851, -42.87210678299989 -16.651493276999897, -42.8718397769999 -16.6559502339999, -42.871107257999896 -16.65854268))"
BC250_2017_Trecho_Energia_L.168,168,LT 230 kV RECIFE II /GOIANINHA C-1 PE,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1997,"MULTILINESTRING ((-35.007728917 -8.098721004999959, -35.036627976 -7.98648443099995))"
BC250_2017_Trecho_Energia_L.169,169,LT 230 kV MESSIAS /MACEIO C-1 AL,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1908,"MULTILINESTRING ((-35.812526417 -9.377764505999949, -35.798317917 -9.38858900599996, -35.789276416999904 -9.41286000599996, -35.774254417 -9.47649450599994, -35.7598469169999 -9.560007505999979))"
BC250_2017_Trecho_Energia_L.170,170,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1725,"MULTILINESTRING ((-40.5780736839999 -14.865209595, -40.5794957639999 -14.865994332999898, -40.580396176 -14.867682606999898, -40.5816342439999 -14.870158741000001, -40.583368395 -14.871579687, -40.585813361 -14.874003909, -40.588236646999995 -14.874050598999899, -40.589589053999894 -14.8750983429999, -40.590881485000004 -14.875123228999898, -40.593496715 -14.8736803039999, -40.596120508000006 -14.8729598799999, -40.6402520939999 -14.871351127, -40.65518251299989 -14.8703598, -40.6574524339999 -14.8702090849999, -40.65770692 -14.870192188, -40.674160517000004 -14.867195291, -40.717739504 -14.864360884999899, -40.771593211 -14.859932125999899, -40.785588088999894 -14.862412230999999, -40.821018159999895 -14.868081043, -40.8301222389999 -14.855527665, -40.831628119 -14.8518066959999, -40.835731564 -14.8465493589999, -40.838932993 -14.843630408, -40.839027152999996 -14.839393222, -40.838861095 -14.832409775, -40.837773554 -14.8312942049999, -40.836927417 -14.830405781, -40.835802367 -14.8293862049999, -40.834888265 -14.8291049429999, -40.833714056 -14.8291629679999, -40.8306186889999 -14.8291798829999, -40.829959021 -14.829061480999899, -40.8291132919999 -14.828604788, -40.8276335689999 -14.8282045189999, -40.718253117 -14.769016034999899, -40.659493792999996 -14.738334385, -40.553349571000005 -14.682509726, -40.5491077789999 -14.682405471, -40.541861927999896 -14.678103247, -40.500372333 -14.667464583000001, -40.490020793 -14.665286717, -40.471346782999895 -14.6465555999999, -40.461238833 -14.6367902919999, -40.4515877389999 -14.629023732, -40.437082545 -14.593731567, -40.432114231 -14.5813393339999, -40.427545666 -14.569403958))"
BC250_2017_Trecho_Energia_L.171,171,LT 230 kV CAMACARI II /G.MANGABEIRA C-1 BA,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1836,"MULTILINESTRING ((-38.9609948189999 -12.6063300399999, -38.33186642 -12.619229009))"
BC250_2017_Trecho_Energia_L.172,172,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2016,"MULTILINESTRING ((-35.497918193000004 -7.90124983099997, -35.4565282579999 -7.892348769999959, -35.447775547999996 -7.89012350399997, -35.441248103 -7.88700813299994))"
BC250_2017_Trecho_Energia_L.173,173,LT 230 kV ANGELIM /C.GRANDE II C-1 PE/PB,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2052,"MULTILINESTRING ((-36.2389769179999 -8.82544300499995, -36.199477418 -8.77739250499997, -36.177916917999895 -8.652331004999951, -36.05414841700001 -8.139404504999959, -35.9352389169999 -7.594820503999929, -35.894497417000004 -7.40351200399994, -35.866270229 -7.2711971849999495))"
BC250_2017_Trecho_Energia_L.174,174,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1721,"MULTILINESTRING ((-39.2130118709999 -14.792686062000001, -39.214870353 -14.791249961999899, -39.217240353 -14.788649963000001, -39.2200703519999 -14.786549963, -39.221610352 -14.7855899629999, -39.223250352 -14.785089963, -39.22824035 -14.7852599629999, -39.2298103489999 -14.784729963000002, -39.23125034899989 -14.783869963, -39.233740349 -14.782109963000002, -39.23529034800001 -14.781709963))"
BC250_2017_Trecho_Energia_L.175,175,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2021,"MULTILINESTRING ((-35.441248103 -7.88700813299994, -35.439171187999904 -7.886414728999969, -35.427451457000004 -7.88478286799995, -35.395704338 -7.8795905819999295, -35.377308811999995 -7.8766235609999695, -35.3188585079999 -7.86905765899996, -35.255364271 -7.86253021399995, -35.251803846 -7.862233511999929, -35.2056666779999 -7.88493121899995, -35.157897647999995 -7.921425569999939, -35.131194464000004 -7.9427881179999495, -35.114875852 -7.95554630599997, -35.109090162 -7.96281550599997, -35.072299108 -7.98506815899998, -35.065771663 -7.9889252859999305, -35.043964063 -7.98907363699993, -35.036627976 -7.98648443099995))"
BC250_2017_Trecho_Energia_L.176,176,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2070,"MULTILINESTRING ((-35.4996578879999 -7.271761263999959, -35.4113835109999 -7.3092291659999695, -35.36087678 -7.331260291999969, -35.3505356389999 -7.33530682499998, -35.3280548979999 -7.34070220299998, -35.318313244 -7.3426505339999695, -35.288189051 -7.34160143299994, -35.271703174 -7.34130168999997, -35.2517702499999 -7.34115181799996, -35.210255815000004 -7.35523974899996, -35.1889740469999 -7.36258345799996, -35.167542407000006 -7.370376780999949, -35.155103063999896 -7.3768212609999795, -35.147663349 -7.38188265899993, -35.146392867 -7.376546635999939, -35.142607152000004 -7.37102995399994, -35.142186882 -7.37027346899993, -35.141346343 -7.369769144999959, -35.14000148 -7.369769144999959, -35.138488509000005 -7.368592389999949, -35.1355466209999 -7.36312888399993, -35.133497806 -7.35868453199993, -35.126177844 -7.34969449999994, -35.109242352 -7.32571504299995, -35.0828649489999 -7.289595984999949, -35.0515417839999 -7.24658283399998, -35.0256139959999 -7.21151287799995, -35.0021427199999 -7.178625800999949, -34.9611311049999 -7.12225534799995, -34.968264496 -7.106353830999979, -34.970642293 -7.0981801549999695, -34.973911762999904 -7.08227863799993, -34.975397885999904 -7.076036920999969, -34.986543809000004 -7.06251320099994, -34.999175855000004 -7.04512556099996, -35.0141856979999 -7.02699485999995, -35.038580891 -7.00040751899996, -35.060794068 -6.91138723199998, -35.0681965809999 -6.889573443999949, -35.074102841 -6.871618412999959, -35.082765355999996 -6.84468586699995, -35.074569292 -6.81342508499995, -35.074905233 -6.803250608999969, -35.074372825 -6.80005616299997, -35.072189954 -6.79670199499998, -35.069777653 -6.79366533399997, -35.0623936539999 -6.7846163429999296, -35.050667646 -6.77851289999995))"
BC250_2017_Trecho_Energia_L.177,177,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1690,"MULTILINESTRING ((-40.891366591 -15.9808072599999, -40.884449069000006 -15.984291896999899, -40.879038355 -15.987367461, -40.8726594079999 -15.993575544, -40.871748129 -15.997334566999898, -40.870381212 -15.9983028, -40.867989107 -15.998701484, -40.863496792999996 -16.002415958, -40.86272335099989 -16.004156200999898, -40.862272177 -16.0058319899999, -40.861047561999996 -16.007185513, -40.8605963869999 -16.0086679419999, -40.859371772 -16.009828104, -40.858340516999895 -16.010408185000003, -40.857373714999895 -16.0111816269999, -40.85608464599989 -16.012470696, -40.855440111 -16.013759765000003, -40.8547955769999 -16.014533206000003, -40.853442054 -16.014662112999897, -40.851830718 -16.015757822, -40.849961568000005 -16.017562519000002, -40.847770151000006 -16.0187226809999, -40.844869745000004 -16.02001175, -40.842613875000005 -16.022332074, -40.840744725 -16.024265677, -40.8394556549999 -16.024781305, -40.836941970999895 -16.024523491, -40.835459541999995 -16.024459038, -40.8328169499999 -16.0252969329999, -40.8315923339999 -16.02581256, -40.8299165449999 -16.02581256, -40.828498569 -16.026070374, -40.8221176769999 -16.028970778999998, -40.819346179 -16.030130941, -40.817219215 -16.031291103999898, -40.815543424999895 -16.034900497000002, -40.815285611 -16.0369630069999, -40.815350065000004 -16.037994263, -40.8151567039999 -16.0385743439999, -40.81470553 -16.039412238, -40.814641077000005 -16.0407013069999, -40.813996542000005 -16.0445040609999, -40.813094194 -16.045277501999998, -40.811547311000005 -16.046502118, -40.810838323000006 -16.048049001, -40.80942034700001 -16.0495958839999, -40.8069711159999 -16.051980661, -40.805230873000006 -16.053785358, -40.804135163999895 -16.0555256009999, -40.804070711 -16.0577170189999, -40.8034906299999 -16.0597150749999, -40.800912492 -16.062873295, -40.798205446999894 -16.065515886, -40.795433947999996 -16.069963173999998, -40.794209333 -16.071767871, -40.792920263999996 -16.074281555, -40.7924690899999 -16.076279612, -40.7924690899999 -16.077439774000002, -40.791889008999895 -16.078728844, -40.7906643929999 -16.079953459, -40.788647725000004 -16.081513016000002, -40.785830384 -16.083691759, -40.7833166999999 -16.084336294000003, -40.781576457 -16.0848519209999, -40.780029574000004 -16.086205444, -40.779385039000005 -16.087107791999898, -40.777322528999896 -16.0876234199999, -40.774679937 -16.08781678, -40.772746334000004 -16.090008197, -40.7693949719999 -16.0969903869999, -40.749974166 -16.117307538, -40.7389727249999 -16.130356058, -40.73774811 -16.131645127, -40.73658794800001 -16.1342232649999, -40.73323636800001 -16.136027961, -40.727048837 -16.138219379, -40.7228593629999 -16.139057274, -40.721054665999894 -16.1389928199999, -40.719378876 -16.1397018079999, -40.71905660899989 -16.140733063, -40.7187987949999 -16.141119784, -40.7179609 -16.141764318999897, -40.716433603 -16.141868879, -40.715850362 -16.143326983, -40.716530809999895 -16.145076708, -40.717308466 -16.1481873299999, -40.716822431000004 -16.150325882999898, -40.715947569 -16.152464435, -40.712934154 -16.156644333, -40.706324082 -16.1638376459999, -40.7014637349999 -16.1698644759999, -40.699594999999896 -16.1706489219999, -40.697498454999995 -16.1717022469999, -40.695626128 -16.173641443, -40.693887538999896 -16.1755806379999))"
BC250_2017_Trecho_Energia_L.178,178,LT 230 kV C.GRANDE II /NATAL II C-4 PB/RN,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2104,"MULTILINESTRING ((-35.463055142 -6.40657724199997, -35.4284194169999 -6.33185500299993, -35.361564954 -6.185195104999929))"
BC250_2017_Trecho_Energia_L.179,179,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2010,"MULTILINESTRING ((-34.9894413279999 -7.93974122999998, -34.9794271069999 -7.91681011499998, -34.97222004 -7.90130543799995))"
BC250_2017_Trecho_Energia_L.180,180,LT 230 kV RECIFE II /JOAIRAM C-1 PE,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1981,"MULTILINESTRING ((-34.998331917 -8.09782950499994, -34.948669916 -8.07109950499995))"
BC250_2017_Trecho_Energia_L.181,181,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2003,"MULTILINESTRING ((-35.00613455199989 -7.97082646099994, -35.000793915 -7.96014518699997, -34.999607107 -7.95673311399997, -34.999458756 -7.95213423199993, -34.997826894 -7.94827710599998, -34.9933599359999 -7.94786871299993, -34.9894413279999 -7.93974122999998))"
BC250_2017_Trecho_Energia_L.182,182,LT 230 kV RECIFE II /GOIANINHA C-1 PE,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2045,"MULTILINESTRING ((-35.015480665999995 -7.770849281999969, -35.0766012879999 -7.65721239799996, -35.080897066999995 -7.633573291999939, -35.0892852169999 -7.59020477399997, -35.09678101 -7.58217356699993))"
BC250_2017_Trecho_Energia_L.183,183,LT 230 kV S.JOAO PIAUI /Picos C-1 PI,,Não,Não,,,Transmissão,Na superfície,Sim,Construída,250003,1993,"MULTILINESTRING ((-42.000376417 -8.00040964299995, -42.0027905809999 -8.00384866399997, -42.0052122879999 -8.00838160299998, -42.010179891999904 -8.015833007999959, -42.0119185529999 -8.01806842999997, -42.01520959 -8.02340860399994, -42.023219851 -8.035579232999961, -42.03209944299989 -8.04911595299995, -42.039985514 -8.06116239199997, -42.0406064639999 -8.06190753299995, -42.0406064639999 -8.06265267299995, -42.045636163 -8.069607318999939, -42.0457603529999 -8.07078712499998, -42.050010414000006 -8.07512572799993, -42.0542328769999 -8.09499614299995, -42.055723158000006 -8.100708887999929, -42.060773555000004 -8.11064409499994, -42.061353109 -8.11287951699995, -42.071039937 -8.13481976599996, -42.073854911999895 -8.142271171999939, -42.0779117879999 -8.151212858999939, -42.07965045 -8.15493856099994, -42.0815546979999 -8.156842809999938, -42.083707325999995 -8.15916102499995, -42.088178168999896 -8.16578449599996, -42.091738285000005 -8.17075209999996, -42.096043542000004 -8.17654763799993, -42.099438071 -8.18143244799995, -42.1055647819999 -8.19029134099998, -42.116659096999996 -8.205442532999939, -42.119556865999996 -8.20900264899996, -42.125517990999995 -8.21753036799993, -42.1318102889999 -8.22630646799996, -42.136363925000005 -8.23235038599995, -42.141911083000004 -8.24005017199994, -42.145636786 -8.24543174299993, -42.148120588 -8.24849509799998, -42.151266737 -8.253379907999939, -42.161615911000005 -8.265384950999929, -42.168818936 -8.273167529999968, -42.175028440999895 -8.27962541499994, -42.186039963 -8.29154766399995, -42.192415053999994 -8.29800554899998, -42.209056526000005 -8.31555774799995, -42.218991734 -8.32582412899995, -42.225366825 -8.34693644499993, -42.228485817999996 -8.35687144199994))"
BC250_2017_Trecho_Energia_L.184,184,LT 230 kV GOIANINHA /C.GRANDE II C-1 PE/PB,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,2062,"MULTILINESTRING ((-35.875640962999995 -7.254177827999969, -35.648275917 -7.35037050399995, -35.499957631 -7.38656291499996, -35.44105809 -7.40784468299995, -35.3661500819999 -7.45953038499994, -35.313254458 -7.49787790599993, -35.288698882999896 -7.5105890269999795, -35.1208746309999 -7.57860414199996, -35.1046337459999 -7.58145968199995))"
BC250_2017_Trecho_Energia_L.185,185,,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1649,"MULTILINESTRING ((-42.048114638 -16.751177646, -42.032044453000005 -16.7642893029999, -42.024046461000005 -16.7699809, -42.02135341 -16.7722235369999))"
BC250_2017_Trecho_Energia_L.186,186,LT 230 kV BRUMADO II /IBICOARA C-1 BA,,Não,Não,,,Transmissão,Emerso,Sim,Construída,250003,1791,"MULTILINESTRING ((-41.3727150559999 -13.437501111, -41.372633885999996 -13.437248780999898))"
